Oil Sands Data
8
Drillhole Number
East
North
Elevation
Bitumen
Fines
Chlorides
Facies Code
 22 2394.59  6792.80 221.50  13.054  11.535   -9.00 -9
 22 2394.59  6792.80 218.50   9.674  21.245   -9.00 -9
 22 2394.59  6792.80 215.50   2.447  44.902   -9.00 -9
 22 2394.59  6792.80 212.50   4.538  39.658   -9.00 -9
 23 3627.09  6793.09 251.50   2.000  46.300   -9.00 -9
 23 3627.09  6793.09 248.50   6.920  30.269   -9.00 -9
 23 3627.09  6793.09 245.50   9.640  21.288   -9.00 -9
 23 3627.09  6793.09 242.50   5.120  36.082   -9.00 -9
 23 3627.09  6793.09 239.50   3.603  41.108   -9.00 -9
 23 3627.09  6793.09 236.50   0.500  51.300   -9.00 -9
 23 3627.09  6793.09 233.50   0.500  51.300   -9.00 -9
 23 3627.09  6793.09 230.50   0.500  51.300   -9.00 -9
 23 3627.09  6793.09 227.50   0.500  51.300   -9.00 -9
 23 3627.09  6793.09 224.50   0.500  51.300   -9.00 -9
 23 3627.09  6793.09 221.50   1.400  48.379   -9.00 -9
 23 3627.09  6793.09 218.50   3.600  41.207   -9.00 -9
 23 3627.09  6793.09 215.50   6.600  31.320   -9.00 -9
 23 3627.09  6793.09 212.50   8.000  26.700   -9.00 -9
 23 3627.09  6793.09 209.50   6.120  32.841   -9.00 -9
 23 3627.09  6793.09 206.50   2.000  46.300   -9.00 -9
 23 3627.09  6793.09 203.50   2.767  43.801   -9.00 -9
 23 3627.09  6793.09 200.50  12.000  13.700   -9.00 -9
 23 3627.09  6793.09 197.50  12.000  13.700   -9.00 -9
 23 3627.09  6793.09 194.50   6.170  32.697   -9.00 -9
 23 3627.09  6793.09 191.50   4.720  37.516   -9.00 -9
 23 3627.09  6793.09 188.50   1.000  49.700   -9.00 -9
 23 3627.09  6793.09 185.50   2.627  44.332   -9.00 -9
 23 3627.09  6793.09 182.50   6.140  32.779   -9.00 -9
 23 3627.09  6793.09 179.50   6.214  32.506   -9.00 -9
 24 1213.41  5164.70 254.50   9.703  21.157   -9.00 -9
 24 1213.41  5164.70 251.50   7.040  29.874   -9.00 -9
 24 1213.41  5164.70 248.50   8.694  24.459   -9.00 -9
 24 1213.41  5164.70 245.50   5.395  35.268   -9.00 -9
 24 1213.41  5164.70 242.50   3.783  40.519   -9.00 -9
 24 1213.41  5164.70 239.50   7.492  28.563   -9.00 -9
 24 1213.41  5164.70 236.50   5.210  35.862   -9.00 -9
 24 1213.41  5164.70 233.50   7.091  29.953   -9.00 -9
 24 1213.41  5164.70 230.50   8.528  25.008   -9.00 -9
 24 1213.41  5164.70 227.50  10.487  18.567   -9.00 -9
 24 1213.41  5164.70 224.50  11.789  14.411   -9.00 -9
 24 1213.41  5164.70 221.50  12.017  13.578   -9.00 -9
 24 1213.41  5164.70 218.50   4.584  37.900   -9.00 -9
 24 1213.41  5164.70 215.50   1.850  46.859   -9.00 -9
 24 1213.41  5164.70 212.50   8.079  27.096   -9.00 -9
 24 1213.41  5164.70 209.50   4.547  38.543   -9.00 -9
 24 1213.41  5164.70 206.50   8.224  26.095   -9.00 -9
 24 1213.41  5164.70 203.50  13.322  12.245   -9.00 -9
 24 1213.41  5164.70 200.50   9.841  20.821   -9.00 -9
 25 1041.50 10080.80 266.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 263.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 260.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 257.50   3.410  41.739   -9.00 -9
 25 1041.50 10080.80 254.50   1.199  48.977   -9.00 -9
 25 1041.50 10080.80 251.50   1.508  47.972   -9.00 -9
 25 1041.50 10080.80 248.50   2.094  46.058   -9.00 -9
 25 1041.50 10080.80 245.50   2.113  46.011   -9.00 -9
 25 1041.50 10080.80 242.50   1.052  49.451   -9.00 -9
 25 1041.50 10080.80 239.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 236.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 233.50   0.208  52.225   -9.00 -9
 25 1041.50 10080.80 230.50   0.842  50.143   -9.00 -9
 25 1041.50 10080.80 227.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 224.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 221.50   0.000  52.900   -9.00 -9
 25 1041.50 10080.80 218.50   4.612  39.300   -9.00 -9
 25 1041.50 10080.80 215.50   0.475  51.345   -9.00 -9
 25 1041.50 10080.80 212.50   6.460  33.042   -9.00 -9
 25 1041.50 10080.80 209.50  11.139  16.862   -9.00 -9
 26 2969.91 10443.09 275.50   0.000  52.900   -9.00 30
 26 2969.91 10443.09 272.50   0.000  52.900   -9.00 30
 26 2969.91 10443.09 269.50   0.000  52.900   -9.00 31
 26 2969.91 10443.09 266.50   1.201  48.989   -9.00 -9
 26 2969.91 10443.09 263.50   6.832  30.586   -9.00 -9
 26 2969.91 10443.09 260.50   1.850  46.862   -9.00 -9
 26 2969.91 10443.09 257.50   6.344  32.163   -9.00 -9
 26 2969.91 10443.09 254.50   5.395  35.260   -9.00 -9
 26 2969.91 10443.09 251.50   4.222  39.100   -9.00 -9
 26 2969.91 10443.09 248.50   2.685  44.140   -9.00 -9
 26 2969.91 10443.09 245.50  15.207   4.940   -9.00 -9
